# X:$14A000  X_14A000_sine8k_full  (8192 words)
# m18 phaser LFO quadrature SIN (read at $144ED4/$145076: x:(r0+$14a000),a)
# 3 bytes/word big-endian signed 24-bit fraction = word/2^23
#  idx | hex     signed24   fraction(24-bit)
  2961 | 61E0CF   6414543   +0.7646731
  2962 | 61D09B   6410395   +0.7641786
  2963 | 61C063   6406243   +0.7636837
  2964 | 61B028   6402088   +0.7631884
  2965 | 619FE8   6397928   +0.7626925
  2966 | 618FA5   6393765   +0.7621962
  2967 | 617F5E   6389598   +0.7616994
  2968 | 616F14   6385428   +0.7612023
  2969 | 615EC5   6381253   +0.7607046
  2970 | 614E73   6377075   +0.7602066
  2971 | 613E1D   6372893   +0.7597080
  2972 | 612DC4   6368708   +0.7592092
  2973 | 611D66   6364518   +0.7587097
  2974 | 610D05   6360325   +0.7582098
  2975 | 60FCA0   6356128   +0.7577095
  2976 | 60EC37   6351927   +0.7572087
  2977 | 60DBCB   6347723   +0.7567075
  2978 | 60CB5B   6343515   +0.7562059
  2979 | 60BAE7   6339303   +0.7557038
  2980 | 60AA70   6335088   +0.7552013
  2981 | 6099F4   6330868   +0.7546983
  2982 | 608975   6326645   +0.7541949
  2983 | 6078F3   6322419   +0.7536911
  2984 | 60686C   6318188   +0.7531867
  2985 | 6057E2   6313954   +0.7526820
  2986 | 604754   6309716   +0.7521768
  2987 | 6036C2   6305474   +0.7516711
  2988 | 60262D   6301229   +0.7511650
  2989 | 601594   6296980   +0.7506585
  2990 | 6004F7   6292727   +0.7501515
  2991 | 5FF457   6288471   +0.7496442
  2992 | 5FE3B3   6284211   +0.7491363
  2993 | 5FD30B   6279947   +0.7486280
  2994 | 5FC25F   6275679   +0.7481192
  2995 | 5FB1B0   6271408   +0.7476101
  2996 | 5FA0FD   6267133   +0.7471005
  2997 | 5F9047   6262855   +0.7465905
  2998 | 5F7F8D   6258573   +0.7460800
  2999 | 5F6ECF   6254287   +0.7455691
  3000 | 5F5E0D   6249997   +0.7450577
  3001 | 5F4D48   6245704   +0.7445459
  3002 | 5F3C7F   6241407   +0.7440337
  3003 | 5F2BB2   6237106   +0.7435210
  3004 | 5F1AE2   6232802   +0.7430079
  3005 | 5F0A0E   6228494   +0.7424943
  3006 | 5EF936   6224182   +0.7419803
  3007 | 5EE85B   6219867   +0.7414659
  3008 | 5ED77C   6215548   +0.7409511
  3009 | 5EC699   6211225   +0.7404357
  3010 | 5EB5B3   6206899   +0.7399200
  3011 | 5EA4C9   6202569   +0.7394038
  3012 | 5E93DB   6198235   +0.7388872
  3013 | 5E82EA   6193898   +0.7383702
  3014 | 5E71F5   6189557   +0.7378527
  3015 | 5E60FD   6185213   +0.7373348
  3016 | 5E5001   6180865   +0.7368165
  3017 | 5E3F01   6176513   +0.7362977
  3018 | 5E2DFD   6172157   +0.7357785
  3019 | 5E1CF6   6167798   +0.7352588
  3020 | 5E0BEC   6163436   +0.7347388
  3021 | 5DFADD   6159069   +0.7342182
  3022 | 5DE9CB   6154699   +0.7336973
  3023 | 5DD8B6   6150326   +0.7331760
  3024 | 5DC79D   6145949   +0.7326542
  3025 | 5DB680   6141568   +0.7321320
  3026 | 5DA560   6137184   +0.7316093
  3027 | 5D943C   6132796   +0.7310863
  3028 | 5D8314   6128404   +0.7305627
  3029 | 5D71E9   6124009   +0.7300388
  3030 | 5D60BA   6119610   +0.7295144
  3031 | 5D4F88   6115208   +0.7289896
  3032 | 5D3E51   6110801   +0.7284642
  3033 | 5D2D18   6106392   +0.7279387
  3034 | 5D1BDB   6101979   +0.7274126
  3035 | 5D0A9A   6097562   +0.7268860
  3036 | 5CF955   6093141   +0.7263590
  3037 | 5CE80E   6088718   +0.7258317
  3038 | 5CD6C2   6084290   +0.7253039
  3039 | 5CC573   6079859   +0.7247757
  3040 | 5CB420   6075424   +0.7242470
  3041 | 5CA2CA   6070986   +0.7237179
  3042 | 5C9170   6066544   +0.7231884
  3043 | 5C8013   6062099   +0.7226585
  3044 | 5C6EB2   6057650   +0.7221282
  3045 | 5C5D4D   6053197   +0.7215973
  3046 | 5C4BE5   6048741   +0.7210661
  3047 | 5C3A79   6044281   +0.7205344
  3048 | 5C290A   6039818   +0.7200024
  3049 | 5C1797   6035351   +0.7194699
  3050 | 5C0621   6030881   +0.7189370
  3051 | 5BF4A7   6026407   +0.7184037
  3052 | 5BE32A   6021930   +0.7178700
  3053 | 5BD1A9   6017449   +0.7173358
  3054 | 5BC024   6012964   +0.7168012
  3055 | 5BAE9C   6008476   +0.7162662
  3056 | 5B9D11   6003985   +0.7157308
  3057 | 5B8B82   5999490   +0.7151949
  3058 | 5B79EF   5994991   +0.7146586
  3059 | 5B6859   5990489   +0.7141219
  3060 | 5B56BF   5985983   +0.7135848
  3061 | 5B4522   5981474   +0.7130473
  3062 | 5B3381   5976961   +0.7125093
  3063 | 5B21DD   5972445   +0.7119709
  3064 | 5B1035   5967925   +0.7114321
  3065 | 5AFE8A   5963402   +0.7108929
  3066 | 5AECDB   5958875   +0.7103533
  3067 | 5ADB29   5954345   +0.7098132
  3068 | 5AC973   5949811   +0.7092727
  3069 | 5AB7BA   5945274   +0.7087319
  3070 | 5AA5FD   5940733   +0.7081906
  3071 | 5A943D   5936189   +0.7076489
  3072 | 5A8279   5931641   +0.7071067
  3073 | 5A70B2   5927090   +0.7065642
  3074 | 5A5EE7   5922535   +0.7060212
  3075 | 5A4D19   5917977   +0.7054778
  3076 | 5A3B47   5913415   +0.7049340
  3077 | 5A2972   5908850   +0.7043898
  3078 | 5A1799   5904281   +0.7038451
  3079 | 5A05BD   5899709   +0.7033001
  3080 | 59F3DD   5895133   +0.7027546
  3081 | 59E1FA   5890554   +0.7022088
  3082 | 59D014   5885972   +0.7016625
  3083 | 59BE2A   5881386   +0.7011158
  3084 | 59AC3C   5876796   +0.7005687
  3085 | 599A4B   5872203   +0.7000211
  3086 | 598857   5867607   +0.6994733
  3087 | 59765F   5863007   +0.6989249
  3088 | 596464   5858404   +0.6983762
  3089 | 595265   5853797   +0.6978270
  3090 | 594063   5849187   +0.6972774
  3091 | 592E5D   5844573   +0.6967274
  3092 | 591C54   5839956   +0.6961770
  3093 | 590A48   5835336   +0.6956263
  3094 | 58F838   5830712   +0.6950750
  3095 | 58E625   5826085   +0.6945235
  3096 | 58D40E   5821454   +0.6939714
  3097 | 58C1F4   5816820   +0.6934190
  3098 | 58AFD6   5812182   +0.6928661
  3099 | 589DB5   5807541   +0.6923128
  3100 | 588B91   5802897   +0.6917592
  3101 | 587969   5798249   +0.6912051
  3102 | 58673D   5793597   +0.6906506
  3103 | 58550F   5788943   +0.6900958
  3104 | 5842DD   5784285   +0.6895405
  3105 | 5830A7   5779623   +0.6889848
  3106 | 581E6E   5774958   +0.6884286
  3107 | 580C32   5770290   +0.6878722
  3108 | 57F9F2   5765618   +0.6873152
  3109 | 57E7AF   5760943   +0.6867579
  3110 | 57D569   5756265   +0.6862003
  3111 | 57C31F   5751583   +0.6856421
  3112 | 57B0D2   5746898   +0.6850836
  3113 | 579E81   5742209   +0.6845247
  3114 | 578C2D   5737517   +0.6839653
  3115 | 5779D6   5732822   +0.6834056
  3116 | 57677B   5728123   +0.6828455
  3117 | 57551D   5723421   +0.6822850
  3118 | 5742BB   5718715   +0.6817240
  3119 | 573056   5714006   +0.6811626
  3120 | 571DEE   5709294   +0.6806009
  3121 | 570B83   5704579   +0.6800388
  3122 | 56F914   5699860   +0.6794763
  3123 | 56E6A2   5695138   +0.6789134
  3124 | 56D42C   5690412   +0.6783500
  3125 | 56C1B3   5685683   +0.6777862
  3126 | 56AF37   5680951   +0.6772221
  3127 | 569CB7   5676215   +0.6766576
  3128 | 568A34   5671476   +0.6760926
  3129 | 5677AE   5666734   +0.6755273
  3130 | 566524   5661988   +0.6749616
  3131 | 565297   5657239   +0.6743954
  3132 | 564007   5652487   +0.6738290
  3133 | 562D73   5647731   +0.6732620
  3134 | 561ADC   5642972   +0.6726947
  3135 | 560842   5638210   +0.6721270
  3136 | 55F5A4   5633444   +0.6715589
  3137 | 55E303   5628675   +0.6709903
  3138 | 55D05F   5623903   +0.6704215
  3139 | 55BDB7   5619127   +0.6698521
  3140 | 55AB0D   5614349   +0.6692826
  3141 | 55985E   5609566   +0.6687124
  3142 | 5585AD   5604781   +0.6681420
  3143 | 5572F8   5599992   +0.6675711
  3144 | 556040   5595200   +0.6669998
  3145 | 554D85   5590405   +0.6664282
  3146 | 553AC6   5585606   +0.6658561
  3147 | 552804   5580804   +0.6652837
  3148 | 55153F   5575999   +0.6647109
  3149 | 550277   5571191   +0.6641377
  3150 | 54EFAB   5566379   +0.6635641
  3151 | 54DCDC   5561564   +0.6629901
  3152 | 54CA0A   5556746   +0.6624157
  3153 | 54B734   5551924   +0.6618409
  3154 | 54A45B   5547099   +0.6612657
  3155 | 54917F   5542271   +0.6606902
  3156 | 547EA0   5537440   +0.6601143
  3157 | 546BBD   5532605   +0.6595379
  3158 | 5458D7   5527767   +0.6589612
  3159 | 5445EE   5522926   +0.6583841
  3160 | 543302   5518082   +0.6578066
  3161 | 542012   5513234   +0.6572287
  3162 | 540D1F   5508383   +0.6566504
  3163 | 53FA29   5503529   +0.6560718
  3164 | 53E730   5498672   +0.6554928
  3165 | 53D433   5493811   +0.6549133
  3166 | 53C134   5488948   +0.6543336
  3167 | 53AE31   5484081   +0.6537534
  3168 | 539B2A   5479210   +0.6531727
  3169 | 538821   5474337   +0.6525918
  3170 | 537514   5469460   +0.6520104
  3171 | 536204   5464580   +0.6514287
  3172 | 534EF1   5459697   +0.6508466
  3173 | 533BDB   5454811   +0.6502641
  3174 | 5328C1   5449921   +0.6496812
  3175 | 5315A4   5445028   +0.6490979
  3176 | 530284   5440132   +0.6485143
  3177 | 52EF61   5435233   +0.6479303
  3178 | 52DC3B   5430331   +0.6473459
  3179 | 52C911   5425425   +0.6467611
  3180 | 52B5E5   5420517   +0.6461760
  3181 | 52A2B5   5415605   +0.6455904
  3182 | 528F82   5410690   +0.6450045
  3183 | 527C4B   5405771   +0.6444181
  3184 | 526912   5400850   +0.6438315
  3185 | 5255D5   5395925   +0.6432444
  3186 | 524295   5390997   +0.6426569
  3187 | 522F52   5386066   +0.6420691
  3188 | 521C0C   5381132   +0.6414809
  3189 | 5208C3   5376195   +0.6408924
  3190 | 51F576   5371254   +0.6403034
  3191 | 51E227   5366311   +0.6397141
  3192 | 51CED4   5361364   +0.6391244
  3193 | 51BB7E   5356414   +0.6385343
  3194 | 51A825   5351461   +0.6379439
  3195 | 5194C8   5346504   +0.6373529
  3196 | 518169   5341545   +0.6367618
  3197 | 516E06   5336582   +0.6361701
  3198 | 515AA1   5331617   +0.6355783
  3199 | 514738   5326648   +0.6349859
  3200 | 5133CC   5321676   +0.6343932
  3201 | 51205D   5316701   +0.6338001
  3202 | 510CEB   5311723   +0.6332067
  3203 | 50F975   5306741   +0.6326128
  3204 | 50E5FD   5301757   +0.6320187
  3205 | 50D281   5296769   +0.6314241
  3206 | 50BF02   5291778   +0.6308291
  3207 | 50AB81   5286785   +0.6302339
  3208 | 5097FC   5281788   +0.6296382
  3209 | 508474   5276788   +0.6290421
  3210 | 5070E9   5271785   +0.6284457
  3211 | 505D5A   5266778   +0.6278489
  3212 | 5049C9   5261769   +0.6272517
  3213 | 503635   5256757   +0.6266543
  3214 | 50229D   5251741   +0.6260563
  3215 | 500F02   5246722   +0.6254580
  3216 | 4FFB65   5241701   +0.6248595
  3217 | 4FE7C4   5236676   +0.6242604
  3218 | 4FD420   5231648   +0.6236610
  3219 | 4FC079   5226617   +0.6230613
  3220 | 4FACCF   5221583   +0.6224612
  3221 | 4F9922   5216546   +0.6218607
  3222 | 4F8572   5211506   +0.6212599
  3223 | 4F71BF   5206463   +0.6206588
  3224 | 4F5E08   5201416   +0.6200571
  3225 | 4F4A4F   5196367   +0.6194552
  3226 | 4F3693   5191315   +0.6188530
  3227 | 4F22D3   5186259   +0.6182503
  3228 | 4F0F11   5181201   +0.6176473
  3229 | 4EFB4B   5176139   +0.6170439
  3230 | 4EE782   5171074   +0.6164401
  3231 | 4ED3B7   5166007   +0.6158360
  3232 | 4EBFE8   5160936   +0.6152315
  3233 | 4EAC16   5155862   +0.6146266
  3234 | 4E9842   5150786   +0.6140215
  3235 | 4E846A   5145706   +0.6134160
  3236 | 4E708F   5140623   +0.6128100
  3237 | 4E5CB1   5135537   +0.6122037
  3238 | 4E48D0   5130448   +0.6115971
  3239 | 4E34EC   5125356   +0.6109900
  3240 | 4E2105   5120261   +0.6103827
  3241 | 4E0D1C   5115164   +0.6097751
  3242 | 4DF92F   5110063   +0.6091670
  3243 | 4DE53F   5104959   +0.6085585
  3244 | 4DD14C   5099852   +0.6079497
  3245 | 4DBD56   5094742   +0.6073406
  3246 | 4DA95D   5089629   +0.6067311
  3247 | 4D9561   5084513   +0.6061212
  3248 | 4D8162   5079394   +0.6055110
  3249 | 4D6D60   5074272   +0.6049004
  3250 | 4D595B   5069147   +0.6042894
  3251 | 4D4554   5064020   +0.6036782
  3252 | 4D3149   5058889   +0.6030666
  3253 | 4D1D3B   5053755   +0.6024545
  3254 | 4D092A   5048618   +0.6018422
  3255 | 4CF516   5043478   +0.6012294
  3256 | 4CE100   5038336   +0.6006165
  3257 | 4CCCE6   5033190   +0.6000030
  3258 | 4CB8C9   5028041   +0.5993892
  3259 | 4CA4AA   5022890   +0.5987751
  3260 | 4C9087   5017735   +0.5981606
  3261 | 4C7C62   5012578   +0.5975459
  3262 | 4C6839   5007417   +0.5969306
  3263 | 4C540E   5002254   +0.5963151
  3264 | 4C3FDF   4997087   +0.5956992
  3265 | 4C2BAE   4991918   +0.5950830
  3266 | 4C177A   4986746   +0.5944664
  3267 | 4C0343   4981571   +0.5938495
  3268 | 4BEF09   4976393   +0.5932323
  3269 | 4BDACC   4971212   +0.5926147
  3270 | 4BC68C   4966028   +0.5919967
  3271 | 4BB249   4960841   +0.5913783
  3272 | 4B9E03   4955651   +0.5907596
  3273 | 4B89BA   4950458   +0.5901406
  3274 | 4B756F   4945263   +0.5895213
  3275 | 4B6120   4940064   +0.5889015
  3276 | 4B4CCF   4934863   +0.5882815
  3277 | 4B387A   4929658   +0.5876610
  3278 | 4B2423   4924451   +0.5870403
  3279 | 4B0FC9   4919241   +0.5864192
  3280 | 4AFB6C   4914028   +0.5857978
  3281 | 4AE70C   4908812   +0.5851760
  3282 | 4AD2A9   4903593   +0.5845538
  3283 | 4ABE44   4898372   +0.5839314
  3284 | 4AA9DB   4893147   +0.5833086
  3285 | 4A9570   4887920   +0.5826855
  3286 | 4A8101   4882689   +0.5820619
  3287 | 4A6C90   4877456   +0.5814381
  3288 | 4A581C   4872220   +0.5808139
  3289 | 4A43A5   4866981   +0.5801893
  3290 | 4A2F2B   4861739   +0.5795645
  3291 | 4A1AAF   4856495   +0.5789393
  3292 | 4A062F   4851247   +0.5783137
  3293 | 49F1AD   4845997   +0.5776879
  3294 | 49DD28   4840744   +0.5770617
  3295 | 49C8A0   4835488   +0.5764351
  3296 | 49B415   4830229   +0.5758082
  3297 | 499F87   4824967   +0.5751809
  3298 | 498AF6   4819702   +0.5745533
  3299 | 497663   4814435   +0.5739254
  3300 | 4961CD   4809165   +0.5732971
  3301 | 494D34   4803892   +0.5726686
  3302 | 493898   4798616   +0.5720396
  3303 | 4923F9   4793337   +0.5714103
  3304 | 490F57   4788055   +0.5707806
  3305 | 48FAB3   4782771   +0.5701507
  3306 | 48E60C   4777484   +0.5695205
  3307 | 48D162   4772194   +0.5688899
  3308 | 48BCB5   4766901   +0.5682589
  3309 | 48A805   4761605   +0.5676275
  3310 | 489353   4756307   +0.5669960
  3311 | 487E9E   4751006   +0.5663640
  3312 | 4869E6   4745702   +0.5657318
  3313 | 48552B   4740395   +0.5650991
  3314 | 48406D   4735085   +0.5644661
  3315 | 482BAD   4729773   +0.5638329
  3316 | 4816EA   4724458   +0.5631993
  3317 | 480224   4719140   +0.5625653
  3318 | 47ED5B   4713819   +0.5619310
  3319 | 47D890   4708496   +0.5612965
  3320 | 47C3C2   4703170   +0.5606616
  3321 | 47AEF1   4697841   +0.5600263
  3322 | 479A1D   4692509   +0.5593907
  3323 | 478546   4687174   +0.5587547
  3324 | 47706D   4681837   +0.5581185
  3325 | 475B91   4676497   +0.5574819
  3326 | 4746B2   4671154   +0.5568449
  3327 | 4731D1   4665809   +0.5562078
  3328 | 471CEC   4660460   +0.5555701
  3329 | 470805   4655109   +0.5549322
  3330 | 46F31C   4649756   +0.5542941
  3331 | 46DE2F   4644399   +0.5536555
  3332 | 46C940   4639040   +0.5530167
  3333 | 46B44E   4633678   +0.5523775
  3334 | 469F59   4628313   +0.5517379
  3335 | 468A62   4622946   +0.5510981
  3336 | 467568   4617576   +0.5504580
  3337 | 46606B   4612203   +0.5498174
  3338 | 464B6B   4606827   +0.5491766
  3339 | 463669   4601449   +0.5485355
  3340 | 462164   4596068   +0.5478940
  3341 | 460C5C   4590684   +0.5472522
  3342 | 45F752   4585298   +0.5466101
  3343 | 45E245   4579909   +0.5459677
  3344 | 45CD35   4574517   +0.5453249
  3345 | 45B823   4569123   +0.5446819
  3346 | 45A30D   4563725   +0.5440384
  3347 | 458DF6   4558326   +0.5433948
  3348 | 4578DB   4552923   +0.5427507
  3349 | 4563BE   4547518   +0.5421064
  3350 | 454E9E   4542110   +0.5414617
  3351 | 45397B   4536699   +0.5408167
  3352 | 452456   4531286   +0.5401714
  3353 | 450F2E   4525870   +0.5395257
  3354 | 44FA04   4520452   +0.5388799
  3355 | 44E4D7   4515031   +0.5382336
  3356 | 44CFA7   4509607   +0.5375870
  3357 | 44BA74   4504180   +0.5369401
  3358 | 44A53F   4498751   +0.5362929
  3359 | 449007   4493319   +0.5356454
  3360 | 447ACD   4487885   +0.5349976
  3361 | 446590   4482448   +0.5343494
  3362 | 445050   4477008   +0.5337009
  3363 | 443B0E   4471566   +0.5330522
  3364 | 4425C9   4466121   +0.5324031
  3365 | 441081   4460673   +0.5317537
  3366 | 43FB37   4455223   +0.5311040
  3367 | 43E5EA   4449770   +0.5304539
  3368 | 43D09A   4444314   +0.5298035
  3369 | 43BB48   4438856   +0.5291529
  3370 | 43A5F4   4433396   +0.5285020
  3371 | 43909C   4427932   +0.5278506
  3372 | 437B42   4422466   +0.5271990
  3373 | 4365E6   4416998   +0.5265472
  3374 | 435087   4411527   +0.5258950
  3375 | 433B25   4406053   +0.5252424
  3376 | 4325C1   4400577   +0.5245897
  3377 | 43105A   4395098   +0.5239365
  3378 | 42FAF0   4389616   +0.5232830
  3379 | 42E584   4384132   +0.5226293
  3380 | 42D016   4378646   +0.5219753
  3381 | 42BAA4   4373156   +0.5213208
  3382 | 42A531   4367665   +0.5206662
  3383 | 428FBA   4362170   +0.5200112
  3384 | 427A41   4356673   +0.5193559
  3385 | 4264C6   4351174   +0.5187004
  3386 | 424F48   4345672   +0.5180445
  3387 | 4239C7   4340167   +0.5173882
  3388 | 422444   4334660   +0.5167317
  3389 | 420EBE   4329150   +0.5160749
  3390 | 41F936   4323638   +0.5154178
  3391 | 41E3AB   4318123   +0.5147604
  3392 | 41CE1E   4312606   +0.5141027
  3393 | 41B88E   4307086   +0.5134447
  3394 | 41A2FC   4301564   +0.5127864
  3395 | 418D67   4296039   +0.5121278
  3396 | 4177CF   4290511   +0.5114688
  3397 | 416235   4284981   +0.5108095
  3398 | 414C99   4279449   +0.5101501
  3399 | 4136FA   4273914   +0.5094903
  3400 | 412158   4268376   +0.5088301
  3401 | 410BB4   4262836   +0.5081697
  3402 | 40F60D   4257293   +0.5075089
  3403 | 40E064   4251748   +0.5068479
  3404 | 40CAB9   4246201   +0.5061866
  3405 | 40B50B   4240651   +0.5055250
  3406 | 409F5A   4235098   +0.5048630
  3407 | 4089A7   4229543   +0.5042008
  3408 | 4073F2   4223986   +0.5035384
  3409 | 405E3A   4218426   +0.5028756
  3410 | 40487F   4212863   +0.5022124
  3411 | 4032C2   4207298   +0.5015490
  3412 | 401D03   4201731   +0.5008854
  3413 | 400741   4196161   +0.5002214
  3414 | 3FF17C   4190588   +0.4995570
  3415 | 3FDBB5   4185013   +0.4988924
  3416 | 3FC5EC   4179436   +0.4982276
  3417 | 3FB020   4173856   +0.4975624
  3418 | 3F9A52   4168274   +0.4968970
  3419 | 3F8481   4162689   +0.4962312
  3420 | 3F6EAE   4157102   +0.4955652
  3421 | 3F58D9   4151513   +0.4948989
  3422 | 3F4301   4145921   +0.4942323
  3423 | 3F2D26   4140326   +0.4935653
  3424 | 3F1749   4134729   +0.4928981
  3425 | 3F016A   4129130   +0.4922307
  3426 | 3EEB88   4123528   +0.4915628
  3427 | 3ED5A4   4117924   +0.4908948
  3428 | 3EBFBD   4112317   +0.4902264
  3429 | 3EA9D4   4106708   +0.4895577
  3430 | 3E93E9   4101097   +0.4888889
  3431 | 3E7DFB   4095483   +0.4882196
  3432 | 3E680B   4089867   +0.4875501
  3433 | 3E5218   4084248   +0.4868803
  3434 | 3E3C23   4078627   +0.4862102
  3435 | 3E262B   4073003   +0.4855398
  3436 | 3E1032   4067378   +0.4848692
  3437 | 3DFA35   4061749   +0.4841982
  3438 | 3DE437   4056119   +0.4835271
  3439 | 3DCE36   4050486   +0.4828556
  3440 | 3DB832   4044850   +0.4821837
  3441 | 3DA22C   4039212   +0.4815116
  3442 | 3D8C24   4033572   +0.4808393
  3443 | 3D761A   4027930   +0.4801667
  3444 | 3D600D   4022285   +0.4794937
  3445 | 3D49FD   4016637   +0.4788204
  3446 | 3D33EC   4010988   +0.4781470
  3447 | 3D1DD8   4005336   +0.4774733
  3448 | 3D07C1   3999681   +0.4767991
  3449 | 3CF1A9   3994025   +0.4761249
  3450 | 3CDB8E   3988366   +0.4754503
  3451 | 3CC570   3982704   +0.4747753
  3452 | 3CAF50   3977040   +0.4741001
  3453 | 3C992E   3971374   +0.4734247
  3454 | 3C830A   3965706   +0.4727490
  3455 | 3C6CE3   3960035   +0.4720730
  3456 | 3C56BA   3954362   +0.4713967
  3457 | 3C408F   3948687   +0.4707202
  3458 | 3C2A61   3943009   +0.4700433
  3459 | 3C1431   3937329   +0.4693662
  3460 | 3BFDFE   3931646   +0.4686887
  3461 | 3BE7CA   3925962   +0.4680111
  3462 | 3BD193   3920275   +0.4673332
  3463 | 3BBB59   3914585   +0.4666549
  3464 | 3BA51E   3908894   +0.4659765
  3465 | 3B8EE0   3903200   +0.4652977
  3466 | 3B78A0   3897504   +0.4646187
  3467 | 3B625D   3891805   +0.4639393
  3468 | 3B4C18   3886104   +0.4632597
  3469 | 3B35D1   3880401   +0.4625798
  3470 | 3B1F88   3874696   +0.4618998
  3471 | 3B093C   3868988   +0.4612193
  3472 | 3AF2EE   3863278   +0.4605386
  3473 | 3ADC9E   3857566   +0.4598577
  3474 | 3AC64C   3851852   +0.4591765
  3475 | 3AAFF7   3846135   +0.4584950
  3476 | 3A99A0   3840416   +0.4578133
  3477 | 3A8347   3834695   +0.4571313
  3478 | 3A6CEB   3828971   +0.4564489
  3479 | 3A568D   3823245   +0.4557663
  3480 | 3A402D   3817517   +0.4550835
  3481 | 3A29CB   3811787   +0.4544004
  3482 | 3A1367   3806055   +0.4537171
  3483 | 39FD00   3800320   +0.4530334
  3484 | 39E697   3794583   +0.4523495
  3485 | 39D02C   3788844   +0.4516654
